Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Subcategory,Quantity,Unit_Price,Discount,Revenue,Payment_Method,Customer_Type,Marketing_Channel
O006769,2025-11-01,C01013,Customer 01013,Female,28,Amritsar,Punjab,North,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.1,1439.1,Net Banking,New,Referral
O006770,2025-07-19,C03870,Customer 03870,Male,37,Vijayawada,Andhra Pradesh,South,P007,Cotton T-Shirt,Fashion,Apparel,4,899,0.0,3596.0,Cash on Delivery,Returning,Email
O006770,2025-07-19,C03870,Customer 03870,Male,37,Vijayawada,Andhra Pradesh,South,P020,Dumbbell Set,Sports & Fitness,Fitness,2,2499,0.0,4998.0,Cash on Delivery,Returning,Email
O006770,2025-07-19,C03870,Customer 03870,Male,37,Vijayawada,Andhra Pradesh,South,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.0,1599.0,Cash on Delivery,Returning,Email
O006770,2025-07-19,C03870,Customer 03870,Male,37,Vijayawada,Andhra Pradesh,South,P023,Novel Collection,Books,Books,1,799,0.0,799.0,Cash on Delivery,Returning,Email
O006771,2025-10-31,C02242,Customer 02242,Female,27,Rourkela,Odisha,East,P011,Kurta Set,Fashion,Ethnic Wear,1,1799,0.05,1709.05,Debit Card,Returning,Facebook
O006771,2025-10-31,C02242,Customer 02242,Female,27,Rourkela,Odisha,East,P010,Backpack 25L,Fashion,Bags,1,1599,0.15,1359.15,Debit Card,Returning,Facebook
O006772,2024-05-17,C04233,Customer 04233,Male,18,Durgapur,West Bengal,East,P008,Denim Jeans,Fashion,Apparel,4,1899,0.05,7216.2,Net Banking,New,Facebook
O006772,2024-05-17,C04233,Customer 04233,Male,18,Durgapur,West Bengal,East,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.05,4274.05,Net Banking,New,Facebook
O006773,2024-04-25,C01669,Customer 01669,Female,22,Patna,Bihar,East,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,0.1,1079.1,Wallet,New,Facebook
O006774,2024-10-11,C02205,Customer 02205,Female,34,Ahmedabad,Gujarat,West,P022,Exam Preparation Set,Books,Education,1,1299,0.05,1234.05,Cash on Delivery,Returning,Referral
O006774,2024-10-11,C02205,Customer 02205,Female,34,Ahmedabad,Gujarat,West,P023,Novel Collection,Books,Books,1,799,0.05,759.05,Cash on Delivery,Returning,Referral
O006775,2024-01-22,C04960,Customer 04960,Female,28,Vijayawada,Andhra Pradesh,South,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.15,2124.15,Debit Card,New,Facebook
O006775,2024-01-22,C04960,Customer 04960,Female,28,Vijayawada,Andhra Pradesh,South,P008,Denim Jeans,Fashion,Apparel,1,1899,0.1,1709.1,Debit Card,New,Facebook
O006775,2024-01-22,C04960,Customer 04960,Female,28,Vijayawada,Andhra Pradesh,South,P018,Trimmer,Beauty & Personal Care,Grooming,2,1599,0.0,3198.0,Debit Card,New,Facebook
O006776,2025-05-22,C04249,Customer 04249,Male,22,Patna,Bihar,East,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.05,5699.05,Net Banking,Returning,Organic
O006777,2025-08-10,C01944,Customer 01944,Male,42,Salem,Tamil Nadu,South,P009,Running Shoes,Fashion,Footwear,2,2999,0.05,5698.1,Cash on Delivery,Returning,Email
O006778,2025-12-13,C01193,Customer 01193,Male,56,Bhubaneswar,Odisha,East,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.1,2249.1,UPI,Returning,Facebook
O006778,2025-12-13,C01193,Customer 01193,Male,56,Bhubaneswar,Odisha,East,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0.1,21150.0,UPI,Returning,Facebook
O006779,2024-10-10,C02445,Customer 02445,Male,37,Kochi,Kerala,South,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0.1,1799.1,UPI,New,Affiliate
O006779,2024-10-10,C02445,Customer 02445,Male,37,Kochi,Kerala,South,P008,Denim Jeans,Fashion,Apparel,1,1899,0.15,1614.15,UPI,New,Affiliate
O006780,2024-11-27,C03799,Customer 03799,Male,37,Patna,Bihar,East,P008,Denim Jeans,Fashion,Apparel,1,1899,0.1,1709.1,UPI,Returning,Instagram
O006780,2024-11-27,C03799,Customer 03799,Male,37,Patna,Bihar,East,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.2,719.2,UPI,Returning,Instagram
O006781,2024-04-06,C02396,Customer 02396,Male,32,Nagpur,Maharashtra,West,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.0,5999.0,Cash on Delivery,New,Facebook
O006781,2024-04-06,C02396,Customer 02396,Male,32,Nagpur,Maharashtra,West,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,0.05,1139.05,Cash on Delivery,New,Facebook
O006782,2025-01-09,C01242,Customer 01242,Male,26,Patna,Bihar,East,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,0.05,949.05,Credit Card,New,Referral
O006783,2024-11-19,C04004,Customer 04004,Female,39,Mysuru,Karnataka,South,P018,Trimmer,Beauty & Personal Care,Grooming,2,1599,0.1,2878.2,Credit Card,Returning,Google
O006784,2024-01-09,C01036,Customer 01036,Male,25,Siliguri,West Bengal,East,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.0,3499.0,Debit Card,New,Organic
O006784,2024-01-09,C01036,Customer 01036,Male,25,Siliguri,West Bengal,East,P011,Kurta Set,Fashion,Ethnic Wear,2,1799,0.15,3058.3,Debit Card,New,Organic
O006785,2024-01-26,C02360,Customer 02360,Male,28,Bhilai,Chhattisgarh,Central,P007,Cotton T-Shirt,Fashion,Apparel,3,899,0.05,2562.15,Net Banking,New,Organic
O006786,2025-11-20,C04017,Customer 04017,Male,23,Visakhapatnam,Andhra Pradesh,South,P011,Kurta Set,Fashion,Ethnic Wear,1,1799,0.0,1799.0,Wallet,Returning,Referral
O006786,2025-11-20,C04017,Customer 04017,Male,23,Visakhapatnam,Andhra Pradesh,South,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.0,3999.0,Wallet,Returning,Referral
O006787,2025-05-20,C00420,Customer 00420,Female,39,Gaya,Bihar,East,P015,LED Study Lamp,Home & Kitchen,Lighting,2,999,0.05,1898.1,UPI,Returning,Affiliate
O006788,2025-04-18,C04434,Customer 04434,Female,25,Kochi,Kerala,South,P006,Gaming Mouse,Electronics,Computer Accessories,1,1799,0.05,1709.05,UPI,Returning,Google
O006789,2025-12-06,C04354,Customer 04354,Female,33,Mumbai,Maharashtra,West,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,0.0,2999.0,UPI,Returning,Instagram
O006790,2025-09-09,C01208,Customer 01208,Female,26,Gaya,Bihar,East,P016,Face Wash,Beauty & Personal Care,Skincare,2,399,0.05,758.1,Debit Card,Returning,Organic
O006791,2024-01-18,C00689,Customer 00689,Female,39,Pune,Maharashtra,West,P023,Novel Collection,Books,Books,1,799,0.05,759.05,Net Banking,New,Email
O006791,2024-01-18,C00689,Customer 00689,Female,39,Pune,Maharashtra,West,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0.1,21150.0,Net Banking,New,Email
O006792,2024-06-13,C02552,Customer 02552,Male,29,Berhampur,Odisha,East,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.15,2124.15,Debit Card,New,Referral
O006793,2024-08-15,C02734,Customer 02734,Female,18,Ahmedabad,Gujarat,West,P003,Bluetooth Speaker,Electronics,Audio,2,4499,0.05,8548.1,UPI,New,Google
O006794,2025-10-07,C00651,Customer 00651,Female,18,Kozhikode,Kerala,South,P023,Novel Collection,Books,Books,3,799,0.1,2157.3,Credit Card,Returning,Google
O006795,2024-12-24,C03917,Customer 03917,Female,31,Hyderabad,Telangana,South,P018,Trimmer,Beauty & Personal Care,Grooming,2,1599,0.0,3198.0,Debit Card,New,Referral
O006795,2024-12-24,C03917,Customer 03917,Female,31,Hyderabad,Telangana,South,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,0.2,959.2,Debit Card,New,Referral
O006796,2025-01-29,C01768,Customer 01768,Male,20,Muzaffarpur,Bihar,East,P003,Bluetooth Speaker,Electronics,Audio,2,4499,0.0,8998.0,Credit Card,Returning,Organic
O006797,2024-12-16,C03213,Customer 03213,Male,29,Varanasi,Uttar Pradesh,North,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.15,3824.15,Wallet,New,Affiliate
O006797,2024-12-16,C03213,Customer 03213,Male,29,Varanasi,Uttar Pradesh,North,P013,Mixer Grinder,Home & Kitchen,Appliances,1,4499,0.2,3599.2,Wallet,New,Affiliate
O006798,2025-03-07,C00276,Customer 00276,Male,32,Delhi,Delhi,North,P009,Running Shoes,Fashion,Footwear,2,2999,0.2,4798.4,Net Banking,New,Google
O006798,2025-03-07,C00276,Customer 00276,Male,32,Delhi,Delhi,North,P008,Denim Jeans,Fashion,Apparel,1,1899,0.05,1804.05,Net Banking,New,Google
O006799,2025-03-19,C01352,Customer 01352,Male,48,Salem,Tamil Nadu,South,P011,Kurta Set,Fashion,Ethnic Wear,1,1799,0.0,1799.0,UPI,Returning,Instagram
O006800,2025-07-27,C01692,Customer 01692,Female,26,Kolkata,West Bengal,East,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.15,2124.15,Net Banking,Returning,instagram
O006801,2025-07-14,C00220,Customer 00220,Male,19,Durgapur,West Bengal,East,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.05,4274.05,Net Banking,Returning,Affiliate
O006801,2025-07-14,C00220,Customer 00220,Male,19,Durgapur,West Bengal,East,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0.05,1899.05,Net Banking,Returning,Affiliate
O006801,2025-07-14,C00220,Customer 00220,Male,19,Durgapur,West Bengal,East,P022,Exam Preparation Set,Books,Education,1,1299,0.1,1169.1,Net Banking,Returning,Affiliate
O006802,2025-12-13,C04257,Customer 04257,Male,34,Kolkata,West Bengal,East,P022,Exam Preparation Set,Books,Education,1,1299,0.15,1104.15,Debit Card,New,Facebook
O006803,2025-03-29,C00769,Customer 00769,Female,36,New Delhi,Delhi,North,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,0.05,2849.05,Credit Card,New,Affiliate
O006804,2024-07-20,C01762,Customer 01762,Female,44,Nashik,Maharashtra,West,P010,Backpack 25L,Fashion,Bags,1,1599,0.1,1439.1,Credit Card,Returning,Organic
O006805,2025-06-16,C00834,Customer 00834,Male,23,Bengaluru,Karnataka,South,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,0.15,1019.15,Cash on Delivery,Returning,Instagram
O006805,2025-06-16,C00834,Customer 00834,Male,23,Bengaluru,Karnataka,South,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,0.0,399.0,Cash on Delivery,Returning,Instagram
O006806,2025-05-19,C04942,Customer 04942,Female,30,Kozhikode,Kerala,South,P020,Dumbbell Set,Sports & Fitness,Fitness,4,2499,0.1,8996.4,Debit Card,Returning,Google
O006806,2025-05-19,C04942,Customer 04942,Female,30,Kozhikode,Kerala,South,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.05,3324.05,Debit Card,Returning,Google
O006806,2025-05-19,C04942,Customer 04942,Female,30,Kozhikode,Kerala,South,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.1,3599.1,Debit Card,Returning,Google
O006806,2025-05-19,C04942,Customer 04942,Female,30,Kozhikode,Kerala,South,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.1,4049.1,Debit Card,Returning,Google
O006807,2024-10-02,C00730,Customer 00730,Female,29,Chennai,Tamil Nadu,South,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.0,899.0,Credit Card,New,Google
O006807,2024-10-02,C00730,Customer 00730,Female,29,Chennai,Tamil Nadu,South,P013,Mixer Grinder,Home & Kitchen,Appliances,2,4499,0.1,8098.2,Credit Card,New,Google
O006808,2025-03-06,C00157,Customer 00157,Male,46,Mumbai,Maharashtra,West,P010,Backpack 25L,Fashion,Bags,1,1599,0.2,1279.2,Debit Card,New,Email
O006809,2025-01-23,C04701,Customer 04701,Female,24,Hyderabad,Telangana,South,P009,Running Shoes,Fashion,Footwear,2,2999,0.1,5398.2,Credit Card,New,Google
O006810,2025-05-17,C02128,Customer 02128,Male,18,Amritsar,Punjab,North,P023,Novel Collection,Books,Books,1,799,0.0,799.0,Wallet,Returning,Referral
O006810,2025-05-17,C02128,Customer 02128,Male,18,Amritsar,Punjab,North,P021,Cricket Bat,Sports & Fitness,Sports,3,3999,0.0,11997.0,Wallet,Returning,Referral
O006810,2025-05-17,C02128,Customer 02128,Male,18,Amritsar,Punjab,North,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0.1,21150.0,Wallet,Returning,Referral
O006810,2025-05-17,C02128,Customer 02128,Male,18,Amritsar,Punjab,North,P014,Air Fryer,Home & Kitchen,Appliances,3,5999,0.05,17097.15,Wallet,Returning,Referral
O006811,2024-12-22,C00575,Customer 00575,Female,31,Rourkela,Odisha,East,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.1,1439.1,Debit Card,New,Organic
O006811,2024-12-22,C00575,Customer 00575,Female,31,Rourkela,Odisha,East,P022,Exam Preparation Set,Books,Education,1,1299,0.15,1104.15,Debit Card,New,Organic
O006812,2024-06-30,C03478,Customer 03478,Female,39,Siliguri,West Bengal,East,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0.2,18800.0,Credit Card,New,Google
O006812,2024-06-30,C03478,Customer 03478,Female,39,Siliguri,West Bengal,East,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,3,699,0.1,1887.3,Credit Card,New,Google
O006813,2024-04-21,C03513,Customer 03513,Female,39,Jalandhar,Punjab,North,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,0.15,1019.15,Debit Card,New,Email
O006814,2024-07-21,C00002,Customer 00002,Male,35,Delhi,Delhi,North,P015,LED Study Lamp,Home & Kitchen,Lighting,2,999,0.15,1698.3,Net Banking,Returning,Referral
O006815,2025-08-26,C03695,Customer 03695,Male,18,Bhopal,Madhya Pradesh,Central,P014,Air Fryer,Home & Kitchen,Appliances,2,5999,0.2,9598.4,UPI,Returning,Organic
O006816,2024-10-21,C04437,Customer 04437,Female,42,Bhopal,Madhya Pradesh,Central,P013,Mixer Grinder,Home & Kitchen,Appliances,1,4499,0.05,4274.05,Wallet,Returning,Google
O006816,2024-10-21,C04437,Customer 04437,Female,42,Bhopal,Madhya Pradesh,Central,P019,Yoga Mat,Sports & Fitness,Fitness,2,1199,0.15,2038.3,Wallet,Returning,Google
O006817,2024-03-29,C01999,Customer 01999,Female,40,Jodhpur,Rajasthan,West,P013,Mixer Grinder,Home & Kitchen,Appliances,2,4499,0.1,8098.2,UPI,New,Affiliate
O006817,2024-03-29,C01999,Customer 01999,Female,40,Jodhpur,Rajasthan,West,P019,Yoga Mat,Sports & Fitness,Fitness,2,1199,0.05,2278.1,UPI,New,Affiliate
O006818,2025-01-26,C01097,Customer 01097,Male,24,Bhilai,Chhattisgarh,Central,P010,Backpack 25L,Fashion,Bags,2,1599,0.0,3198.0,Debit Card,Returning,Organic
O006819,2025-08-30,C03397,Customer 03397,Female,24,Panipat,Haryana,North,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.0,3499.0,Credit Card,Returning,Instagram
O006819,2025-08-30,C03397,Customer 03397,Female,24,Panipat,Haryana,North,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,0.15,849.15,Credit Card,Returning,Instagram
O006820,2025-07-22,C01260,Customer 01260,Male,26,Kozhikode,Kerala,South,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,0.05,379.05,Cash on Delivery,New,Google
O006821,2025-09-09,C02712,Customer 02712,Male,23,Faridabad,Haryana,North,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0.05,22325.0,Wallet,Returning,Instagram
O006822,2024-06-28,C00910,Customer 00910,Female,39,Hyderabad,Telangana,South,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.0,3499.0,Net Banking,Returning,Google
O006822,2024-06-28,C00910,Customer 00910,Female,39,Hyderabad,Telangana,South,P008,Denim Jeans,Fashion,Apparel,1,1899,0.05,1804.05,Net Banking,Returning,Google
O006822,2024-06-28,C00910,Customer 00910,Female,39,Hyderabad,Telangana,South,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.1,5399.1,Net Banking,Returning,Google
O006823,2024-10-27,C02983,Customer 02983,Female,19,Tirupati,Andhra Pradesh,South,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.15,2974.15,Credit Card,New,Organic
O006823,2024-10-27,C02983,Customer 02983,Female,19,Tirupati,Andhra Pradesh,South,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,0.1,1079.1,Credit Card,New,Organic
O006824,2024-11-01,C01750,Customer 01750,Male,25,Chennai,Tamil Nadu,South,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0.05,22325.0,UPI,Returning,Referral
O006824,2024-11-01,C01750,Customer 01750,Male,25,Chennai,Tamil Nadu,South,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.0,4499.0,UPI,Returning,Referral
O006825,2025-03-17,C04017,Customer 04017,Male,23,Visakhapatnam,Andhra Pradesh,South,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.15,5099.15,Cash on Delivery,New,Email
O006825,2025-03-17,C04017,Customer 04017,Male,23,Visakhapatnam,Andhra Pradesh,South,P010,Backpack 25L,Fashion,Bags,2,1599,0.05,3038.1,Cash on Delivery,New,Email
O006826,2025-03-08,C00358,Customer 00358,Female,30,Rajkot,Gujarat,West,P009,Running Shoes,Fashion,Footwear,1,2999,0.05,2849.05,UPI,Returning,Google
O006827,2025-02-21,C03177,Customer 03177,Female,31,Bhubaneswar,Odisha,East,P009,Running Shoes,Fashion,Footwear,1,2999,0.05,2849.05,Cash on Delivery,New,Instagram
O006828,2025-04-05,C02447,Customer 02447,Female,31,Siliguri,West Bengal,East,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,0.15,339.15,Debit Card,Returning,Organic
O006829,2024-06-19,C04326,Customer 04326,Female,28,Gurugram,Haryana,North,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.1,2249.1,Credit Card,New,Google
O006830,2025-03-01,C00424,Customer 00424,Female,29,Varanasi,Uttar Pradesh,North,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.2,1279.2,UPI,Returning,Affiliate
O006831,2025-03-26,C04898,Customer 04898,Female,34,Lucknow,Uttar Pradesh,North,P010,Backpack 25L,Fashion,Bags,1,1599,0.05,1519.05,Debit Card,Returning,Instagram
O006832,2024-07-14,C01872,Customer 01872,Female,31,Rajkot,Gujarat,West,P005,Laptop Air 14,Electronics,Laptops,2,49900,0.05,94810.0,Net Banking,Returning,Google
O006832,2024-07-14,C01872,Customer 01872,Female,31,Rajkot,Gujarat,West,P011,Kurta Set,Fashion,Ethnic Wear,1,1799,0.1,1619.1,Net Banking,Returning,Google
O006832,2024-07-14,C01872,Customer 01872,Female,31,Rajkot,Gujarat,West,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.1,1439.1,Net Banking,Returning,Google
O006833,2024-05-08,C04950,Customer 04950,Female,33,Jalandhar,Punjab,North,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.1,1439.1,Debit Card,Returning,Organic
O006834,2025-02-21,C04785,Customer 04785,Male,41,Jalandhar,Punjab,North,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,2,2999,0.0,5998.0,UPI,New,Instagram
O006834,2025-02-21,C04785,Customer 04785,Male,41,Jalandhar,Punjab,North,P023,Novel Collection,Books,Books,1,799,0.05,759.05,UPI,New,Instagram
O006834,2025-02-21,C04785,Customer 04785,Male,41,Jalandhar,Punjab,North,P015,LED Study Lamp,Home & Kitchen,Lighting,3,999,0.0,2997.0,UPI,New,Instagram
O006835,2024-09-24,C03522,Customer 03522,Male,37,Panipat,Haryana,North,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,0.0,699.0,Debit Card,Returning,Facebook
O006835,2024-09-24,C03522,Customer 03522,Male,37,Panipat,Haryana,North,P005,Laptop Air 14,Electronics,Laptops,2,49900,0.05,94810.0,Debit Card,Returning,Facebook
O006836,2025-11-18,C03569,Customer 03569,Male,27,Mangaluru,Karnataka,South,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.05,854.05,Net Banking,New,Google
O006837,2024-01-31,C03397,Customer 03397,Female,24,Panipat,Haryana,North,P002,Wireless Earbuds Pro,Electronics,Audio,3,3499,0.15,8922.45,UPI,New,Google
O006838,2025-08-10,C00168,Customer 00168,Male,26,Kochi,Kerala,South,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,2,699,0.15,1188.3,Credit Card,Returning,Referral
O006839,2025-10-16,C03701,Customer 03701,Male,39,Muzaffarpur,Bihar,East,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.05,3799.05,Wallet,Returning,Instagram
O006839,2025-10-16,C03701,Customer 03701,Male,39,Muzaffarpur,Bihar,East,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,0.15,339.15,Wallet,Returning,Instagram
O006840,2024-08-16,C02536,Customer 02536,Male,39,New Delhi,Delhi,North,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,2,2999,0.0,5998.0,Credit Card,New,Organic
O006841,2025-11-12,C03119,Customer 03119,Male,24,Surat,Gujarat,West,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.15,764.15,Cash on Delivery,Returning,Organic
O006841,2025-11-12,C03119,Customer 03119,Male,24,Surat,Gujarat,West,P011,Kurta Set,Fashion,Ethnic Wear,1,1799,0.15,1529.15,Cash on Delivery,Returning,Organic
O006841,2025-11-12,C03119,Customer 03119,Male,24,Surat,Gujarat,West,P013,Mixer Grinder,Home & Kitchen,Appliances,2,4499,0.0,8998.0,Cash on Delivery,Returning,Organic
O006842,2024-05-25,C04335,Customer 04335,Female,26,Ludhiana,Punjab,North,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.05,5699.05,Credit Card,New,Facebook
O006842,2024-05-25,C04335,Customer 04335,Female,26,Ludhiana,Punjab,North,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.15,3399.15,Credit Card,New,Facebook
O006843,2025-06-19,C02271,Customer 02271,Male,32,Visakhapatnam,Andhra Pradesh,South,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,0.0,699.0,Cash on Delivery,Returning,Email
O006844,2024-12-09,C02256,Customer 02256,Female,28,Bhopal,Madhya Pradesh,Central,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.0,899.0,Cash on Delivery,New,Affiliate
O006845,2024-06-25,C02393,Customer 02393,Male,20,Thiruvananthapuram,Kerala,South,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0.05,1899.05,Debit Card,Returning,Google
O006845,2024-06-25,C02393,Customer 02393,Male,20,Thiruvananthapuram,Kerala,South,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,0.05,379.05,Debit Card,Returning,Google
O006846,2024-03-19,C00213,Customer 00213,Female,26,Kanpur,Uttar Pradesh,North,P004,Power Bank 20000mAh,Electronics,Accessories,3,1999,0.1,5397.3,Credit Card,New,Organic
O006846,2024-03-19,C00213,Customer 00213,Female,26,Kanpur,Uttar Pradesh,North,P023,Novel Collection,Books,Books,1,799,0.0,799.0,Credit Card,New,Organic
O006847,2024-05-05,C01395,Customer 01395,Female,35,Patna,Bihar,East,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0.1,21150.0,UPI,Returning,Email
O006847,2024-05-05,C01395,Customer 01395,Female,35,Patna,Bihar,East,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.05,2374.05,UPI,Returning,Email
O006848,2025-11-10,C04479,Customer 04479,Female,40,Surat,Gujarat,West,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.0,1599.0,Debit Card,Returning,Organic
O006849,2025-10-23,C01275,Customer 01275,Male,38,Kolkata,West Bengal,East,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.1,3599.1,Wallet,Returning,Google
O006850,2025-07-23,C03241,Customer 03241,Male,28,Jaipur,Rajasthan,West,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,0.05,379.05,Credit Card,Returning,Instagram
O006851,2024-03-05,C01840,Customer 01840,Female,28,Rajkot,Gujarat,West,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.1,4049.1,UPI,New,Referral
O006852,2024-06-19,C01801,Customer 01801,Male,31,Tirupati,Andhra Pradesh,South,P023,Novel Collection,Books,Books,1,799,0.05,759.05,Cash on Delivery,New,Google
O006852,2024-06-19,C01801,Customer 01801,Male,31,Tirupati,Andhra Pradesh,South,P003,Bluetooth Speaker,Electronics,Audio,2,4499,0.0,8998.0,Cash on Delivery,New,Google
O006852,2024-06-19,C01801,Customer 01801,Male,31,Tirupati,Andhra Pradesh,South,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,0.0,999.0,Cash on Delivery,New,Google
O006852,2024-06-19,C01801,Customer 01801,Male,31,Tirupati,Andhra Pradesh,South,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.1,5399.1,Cash on Delivery,New,Google
O006853,2024-05-07,C00418,Customer 00418,Male,44,Vadodara,Gujarat,West,P005,Laptop Air 14,Electronics,Laptops,1,49900,0.15,42415.0,UPI,New,Google
O006854,2025-05-11,C02866,Customer 02866,Male,18,Kozhikode,Kerala,South,P011,Kurta Set,Fashion,Ethnic Wear,1,1799,0.1,1619.1,Cash on Delivery,Returning,Referral
O006855,2024-11-16,C03817,Customer 03817,Male,41,Warangal,Telangana,South,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.1,5399.1,Debit Card,Returning,Facebook
O006856,2025-09-08,C02889,Customer 02889,Male,33,Rourkela,Odisha,East,P010,Backpack 25L,Fashion,Bags,1,1599,0.05,1519.05,Wallet,Returning,Google
O006856,2025-09-08,C02889,Customer 02889,Male,33,Rourkela,Odisha,East,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0.05,22325.0,Wallet,Returning,Google
O006857,2025-04-15,C01142,Customer 01142,Male,25,Nagpur,Maharashtra,West,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0.1,1799.1,Credit Card,New,Instagram
O006857,2025-04-15,C01142,Customer 01142,Male,25,Nagpur,Maharashtra,West,P019,Yoga Mat,Sports & Fitness,Fitness,2,1199,0.15,2038.3,Credit Card,New,Instagram
O006858,2025-12-25,C01584,Customer 01584,Female,31,Muzaffarpur,Bihar,East,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0.1,1799.1,Net Banking,New,Facebook
O006859,2025-02-21,C01277,Customer 01277,Female,27,Jaipur,Rajasthan,West,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.2,2799.2,UPI,Returning,Facebook
O006860,2024-08-22,C03387,Customer 03387,Female,24,Pune,Maharashtra,West,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.1,3599.1,UPI,Returning,Referral
O006860,2024-08-22,C03387,Customer 03387,Female,24,Pune,Maharashtra,West,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0.1,1799.1,UPI,Returning,Referral
O006860,2024-08-22,C03387,Customer 03387,Female,24,Pune,Maharashtra,West,P006,Gaming Mouse,Electronics,Computer Accessories,3,1799,0.1,4857.3,UPI,Returning,Referral
O006861,2025-08-29,C02831,Customer 02831,Female,29,Noida,Uttar Pradesh,North,P013,Mixer Grinder,Home & Kitchen,Appliances,2,4499,0.15,7648.3,UPI,Returning,Instagram
