Customer_ID,first_order_date,cohort_month
C03788,2024-11-02,2024-11
C03687,2024-11-02,2024-11
C03497,2024-11-02,2024-11
C04514,2024-11-02,2024-11
C00329,2024-11-02,2024-11
C03073,2024-11-02,2024-11
C00598,2024-11-03,2024-11
C03902,2024-11-03,2024-11
C01680,2024-11-03,2024-11
C04112,2024-11-03,2024-11
C02291,2024-11-03,2024-11
C00997,2024-11-04,2024-11
C03653,2024-11-04,2024-11
C03463,2024-11-05,2024-11
C03341,2024-11-05,2024-11
C01435,2024-11-05,2024-11
C02898,2024-11-05,2024-11
C01254,2024-11-05,2024-11
C02340,2024-11-05,2024-11
C02305,2024-11-05,2024-11
C02821,2024-11-06,2024-11
C00282,2024-11-06,2024-11
C03915,2024-11-06,2024-11
C00325,2024-11-06,2024-11
C04166,2024-11-07,2024-11
C03698,2024-11-07,2024-11
C01009,2024-11-08,2024-11
C00939,2024-11-08,2024-11
C02643,2024-11-08,2024-11
C01668,2024-11-08,2024-11
C04419,2024-11-08,2024-11
C03759,2024-11-08,2024-11
C04362,2024-11-08,2024-11
C03110,2024-11-08,2024-11
C01373,2024-11-08,2024-11
C00298,2024-11-08,2024-11
C02948,2024-11-08,2024-11
C03952,2024-11-08,2024-11
C03193,2024-11-09,2024-11
C04334,2024-11-09,2024-11
C02249,2024-11-09,2024-11
C03549,2024-11-09,2024-11
C01592,2024-11-10,2024-11
C01379,2024-11-10,2024-11
C01462,2024-11-10,2024-11
C04800,2024-11-10,2024-11
C04547,2024-11-10,2024-11
C02060,2024-11-10,2024-11
C00442,2024-11-10,2024-11
C00360,2024-11-10,2024-11
C04882,2024-11-11,2024-11
C01699,2024-11-11,2024-11
C01433,2024-11-11,2024-11
C01688,2024-11-11,2024-11
C04809,2024-11-11,2024-11
C04710,2024-11-11,2024-11
C04683,2024-11-11,2024-11
C00734,2024-11-11,2024-11
C00227,2024-11-12,2024-11
C02694,2024-11-12,2024-11
C00995,2024-11-12,2024-11
C00864,2024-11-13,2024-11
C00266,2024-11-13,2024-11
C00653,2024-11-13,2024-11
C02807,2024-11-13,2024-11
C02422,2024-11-14,2024-11
C00361,2024-11-14,2024-11
C02657,2024-11-14,2024-11
C02070,2024-11-14,2024-11
C01695,2024-11-15,2024-11
C01319,2024-11-15,2024-11
C02397,2024-11-15,2024-11
C04508,2024-11-15,2024-11
C02802,2024-11-15,2024-11
C03857,2024-11-15,2024-11
C02697,2024-11-15,2024-11
C00267,2024-11-16,2024-11
C01890,2024-11-16,2024-11
C04944,2024-11-17,2024-11
C02703,2024-11-17,2024-11
C02907,2024-11-17,2024-11
C00281,2024-11-17,2024-11
C00845,2024-11-17,2024-11
C02824,2024-11-18,2024-11
C01392,2024-11-18,2024-11
C00075,2024-11-18,2024-11
C02677,2024-11-18,2024-11
C02316,2024-11-18,2024-11
C00662,2024-11-18,2024-11
C00169,2024-11-19,2024-11
C00189,2024-11-19,2024-11
C00941,2024-11-19,2024-11
C04103,2024-11-19,2024-11
C02008,2024-11-20,2024-11
C04916,2024-11-20,2024-11
C01956,2024-11-20,2024-11
C03809,2024-11-21,2024-11
C01068,2024-11-21,2024-11
C04135,2024-11-21,2024-11
C00504,2024-11-21,2024-11
C03780,2024-11-21,2024-11
C00487,2024-11-21,2024-11
C02046,2024-11-21,2024-11
C04138,2024-11-21,2024-11
C01039,2024-11-22,2024-11
C04900,2024-11-22,2024-11
C01253,2024-11-22,2024-11
C04594,2024-11-22,2024-11
C03825,2024-11-22,2024-11
C04690,2024-11-23,2024-11
C04634,2024-11-23,2024-11
C01299,2024-11-23,2024-11
C00991,2024-11-24,2024-11
C01612,2024-11-24,2024-11
C00755,2024-11-24,2024-11
C03833,2024-11-24,2024-11
C02024,2024-11-24,2024-11
C03464,2024-11-25,2024-11
C03766,2024-11-25,2024-11
C04212,2024-11-25,2024-11
C01019,2024-11-26,2024-11
C04085,2024-11-26,2024-11
C01698,2024-11-27,2024-11
C03024,2024-11-27,2024-11
C01182,2024-11-27,2024-11
C00225,2024-11-27,2024-11
C02706,2024-11-27,2024-11
C02928,2024-11-27,2024-11
C00158,2024-11-28,2024-11
C03600,2024-11-28,2024-11
C00399,2024-11-28,2024-11
C03266,2024-11-28,2024-11
C04036,2024-11-28,2024-11
C01156,2024-11-28,2024-11
C04352,2024-11-29,2024-11
C02026,2024-11-29,2024-11
C01120,2024-11-29,2024-11
C02184,2024-11-29,2024-11
C02752,2024-11-30,2024-11
C02320,2024-11-30,2024-11
C00384,2024-11-30,2024-11
C00541,2024-11-30,2024-11
C02158,2024-11-30,2024-11
C04766,2024-12-01,2024-12
C03456,2024-12-01,2024-12
C01716,2024-12-01,2024-12
C03227,2024-12-01,2024-12
C02668,2024-12-02,2024-12
C02366,2024-12-02,2024-12
C04589,2024-12-02,2024-12
C00814,2024-12-02,2024-12
C02172,2024-12-03,2024-12
C02529,2024-12-03,2024-12
C04003,2024-12-03,2024-12
C01906,2024-12-04,2024-12
C00202,2024-12-04,2024-12
C01375,2024-12-04,2024-12
C02780,2024-12-05,2024-12
C00328,2024-12-05,2024-12
C04732,2024-12-05,2024-12
C02219,2024-12-05,2024-12
C00236,2024-12-05,2024-12
C03499,2024-12-06,2024-12
C02303,2024-12-06,2024-12
C00776,2024-12-06,2024-12
C02237,2024-12-07,2024-12
C01526,2024-12-07,2024-12
C04491,2024-12-07,2024-12
C03749,2024-12-07,2024-12
C04009,2024-12-07,2024-12
C02146,2024-12-07,2024-12
C02281,2024-12-07,2024-12
C02197,2024-12-08,2024-12
C01686,2024-12-08,2024-12
C02588,2024-12-08,2024-12
C02307,2024-12-08,2024-12
C00681,2024-12-08,2024-12
C03008,2024-12-09,2024-12
C02650,2024-12-09,2024-12
C01721,2024-12-09,2024-12
C02246,2024-12-09,2024-12
C02256,2024-12-09,2024-12
C01208,2024-12-10,2024-12
C04412,2024-12-10,2024-12
C02274,2024-12-10,2024-12
C02711,2024-12-10,2024-12
C02179,2024-12-11,2024-12
C03033,2024-12-12,2024-12
C00742,2024-12-12,2024-12
C01935,2024-12-12,2024-12
C00880,2024-12-12,2024-12
C01566,2024-12-12,2024-12
C04670,2024-12-12,2024-12
C03268,2024-12-13,2024-12
C02947,2024-12-13,2024-12
C01829,2024-12-13,2024-12
C03762,2024-12-13,2024-12
C02454,2024-12-14,2024-12
C03430,2024-12-15,2024-12
C00143,2024-12-15,2024-12
C03195,2024-12-15,2024-12
C04556,2024-12-16,2024-12
C00387,2024-12-16,2024-12
C04020,2024-12-16,2024-12
C02375,2024-12-16,2024-12
C03213,2024-12-16,2024-12
C04622,2024-12-17,2024-12
C01026,2024-12-17,2024-12
C04073,2024-12-17,2024-12
C03121,2024-12-17,2024-12
C04762,2024-12-18,2024-12
C01563,2024-12-18,2024-12
C03913,2024-12-18,2024-12
C03691,2024-12-18,2024-12
C04357,2024-12-18,2024-12
C00303,2024-12-18,2024-12
C01849,2024-12-19,2024-12
C00791,2024-12-19,2024-12
C01567,2024-12-19,2024-12
C01250,2024-12-19,2024-12
C04241,2024-12-20,2024-12
C02456,2024-12-20,2024-12
C01901,2024-12-21,2024-12
C01053,2024-12-21,2024-12
C04162,2024-12-21,2024-12
C04168,2024-12-22,2024-12
C02594,2024-12-22,2024-12
C02624,2024-12-22,2024-12
C00575,2024-12-22,2024-12
C03415,2024-12-22,2024-12
C04072,2024-12-22,2024-12
C01518,2024-12-22,2024-12
C02444,2024-12-23,2024-12
C03297,2024-12-23,2024-12
C00853,2024-12-23,2024-12
C02198,2024-12-24,2024-12
C04835,2024-12-24,2024-12
C03917,2024-12-24,2024-12
C04626,2024-12-25,2024-12
C02331,2024-12-25,2024-12
C03028,2024-12-25,2024-12
C02616,2024-12-25,2024-12
C04761,2024-12-26,2024-12
C03578,2024-12-26,2024-12
C01340,2024-12-26,2024-12
C03511,2024-12-26,2024-12
C02923,2024-12-26,2024-12
C02820,2024-12-27,2024-12
C02356,2024-12-27,2024-12
C02263,2024-12-28,2024-12
C00559,2024-12-28,2024-12
C04251,2024-12-28,2024-12
C02540,2024-12-28,2024-12
C00286,2024-12-28,2024-12
C02823,2024-12-28,2024-12
C03787,2024-12-29,2024-12
C01835,2024-12-29,2024-12
C01056,2024-12-29,2024-12
C03840,2024-12-29,2024-12
C03629,2024-12-29,2024-12
C03129,2024-12-30,2024-12
C01139,2024-12-30,2024-12
C00911,2024-12-30,2024-12
C02602,2024-12-30,2024-12
C04186,2024-12-30,2024-12
C02874,2024-12-31,2024-12
C03198,2024-12-31,2024-12
C00862,2024-12-31,2024-12
C02776,2024-12-31,2024-12
C04409,2024-12-31,2024-12
C03641,2024-12-31,2024-12
C04046,2024-12-31,2024-12
C03870,2025-01-01,2025-01
C00365,2025-01-01,2025-01
C01206,2025-01-02,2025-01
C04898,2025-01-02,2025-01
C01267,2025-01-02,2025-01
C03505,2025-01-02,2025-01
C01440,2025-01-03,2025-01
C01685,2025-01-03,2025-01
C04175,2025-01-03,2025-01
C00021,2025-01-03,2025-01
C03595,2025-01-03,2025-01
C00882,2025-01-03,2025-01
C04659,2025-01-03,2025-01
C03373,2025-01-03,2025-01
C01451,2025-01-04,2025-01
C01931,2025-01-05,2025-01
C03728,2025-01-05,2025-01
C01993,2025-01-05,2025-01
C00020,2025-01-05,2025-01
C04807,2025-01-05,2025-01
C04265,2025-01-05,2025-01
C03639,2025-01-05,2025-01
C00448,2025-01-06,2025-01
C01124,2025-01-06,2025-01
C04191,2025-01-06,2025-01
C00503,2025-01-06,2025-01
C04971,2025-01-06,2025-01
C01987,2025-01-06,2025-01
C02647,2025-01-07,2025-01
C04948,2025-01-07,2025-01
C04422,2025-01-07,2025-01
C01097,2025-01-07,2025-01
C03394,2025-01-07,2025-01
C00184,2025-01-07,2025-01
C03281,2025-01-08,2025-01
C04826,2025-01-08,2025-01
C00705,2025-01-08,2025-01
C01875,2025-01-08,2025-01
C03690,2025-01-08,2025-01
C01666,2025-01-08,2025-01
C01728,2025-01-08,2025-01
C00993,2025-01-08,2025-01
C01760,2025-01-09,2025-01
C04104,2025-01-09,2025-01
C03070,2025-01-09,2025-01
C04097,2025-01-09,2025-01
C03582,2025-01-09,2025-01
C01242,2025-01-09,2025-01
C01785,2025-01-09,2025-01
C01828,2025-01-10,2025-01
C04305,2025-01-10,2025-01
C00141,2025-01-11,2025-01
C00626,2025-01-11,2025-01
C02354,2025-01-11,2025-01
C02278,2025-01-11,2025-01
C00392,2025-01-11,2025-01
C02028,2025-01-12,2025-01
C03087,2025-01-12,2025-01
C03307,2025-01-12,2025-01
C03994,2025-01-12,2025-01
C04580,2025-01-13,2025-01
C01915,2025-01-14,2025-01
C00340,2025-01-14,2025-01
C01264,2025-01-14,2025-01
C02841,2025-01-14,2025-01
C01090,2025-01-14,2025-01
C01600,2025-01-15,2025-01
C01411,2025-01-16,2025-01
C01465,2025-01-16,2025-01
C02388,2025-01-17,2025-01
C00317,2025-01-17,2025-01
C02946,2025-01-18,2025-01
C02524,2025-01-18,2025-01
C03717,2025-01-18,2025-01
C02401,2025-01-19,2025-01
C03782,2025-01-19,2025-01
C01047,2025-01-19,2025-01
C00242,2025-01-20,2025-01
C03695,2025-01-20,2025-01
C03215,2025-01-21,2025-01
C03764,2025-01-21,2025-01
C04050,2025-01-22,2025-01
C03546,2025-01-22,2025-01
C02005,2025-01-22,2025-01
C02353,2025-01-22,2025-01
C04091,2025-01-22,2025-01
C02132,2025-01-23,2025-01
C04701,2025-01-23,2025-01
C03975,2025-01-24,2025-01
C02264,2025-01-25,2025-01
C01738,2025-01-25,2025-01
C03622,2025-01-25,2025-01
C01127,2025-01-25,2025-01
C03130,2025-01-25,2025-01
C03740,2025-01-26,2025-01
C01663,2025-01-26,2025-01
C04875,2025-01-27,2025-01
C00547,2025-01-27,2025-01
C02509,2025-01-27,2025-01
C03194,2025-01-28,2025-01
C03866,2025-01-28,2025-01
C03080,2025-01-28,2025-01
C02544,2025-01-28,2025-01
C01183,2025-01-29,2025-01
C00646,2025-01-29,2025-01
C03384,2025-01-29,2025-01
C01743,2025-01-29,2025-01
C02350,2025-01-29,2025-01
C00597,2025-01-30,2025-01
C04088,2025-01-30,2025-01
C04489,2025-01-30,2025-01
C04860,2025-01-30,2025-01
C01371,2025-01-31,2025-01
C04455,2025-01-31,2025-01
C04045,2025-01-31,2025-01
C00502,2025-01-31,2025-01
C02915,2025-02-01,2025-02
C04849,2025-02-01,2025-02
C00471,2025-02-01,2025-02
C01279,2025-02-01,2025-02
C04445,2025-02-02,2025-02
C00032,2025-02-02,2025-02
C03078,2025-02-02,2025-02
C01797,2025-02-03,2025-02
C04496,2025-02-03,2025-02
C03501,2025-02-03,2025-02
C00962,2025-02-03,2025-02
C03108,2025-02-03,2025-02
C00978,2025-02-03,2025-02
C00671,2025-02-04,2025-02
C03348,2025-02-04,2025-02
C04552,2025-02-05,2025-02
C00164,2025-02-05,2025-02
C04381,2025-02-05,2025-02
C00484,2025-02-06,2025-02
C01629,2025-02-06,2025-02
C03758,2025-02-06,2025-02
C01309,2025-02-06,2025-02
C01007,2025-02-06,2025-02
C02253,2025-02-06,2025-02
C00139,2025-02-06,2025-02
C01525,2025-02-06,2025-02
C03776,2025-02-07,2025-02
C03205,2025-02-08,2025-02
C03333,2025-02-08,2025-02
C04328,2025-02-08,2025-02
C00067,2025-02-10,2025-02
C00492,2025-02-11,2025-02
C02675,2025-02-11,2025-02
C03997,2025-02-11,2025-02
C01215,2025-02-11,2025-02
C01578,2025-02-12,2025-02
C00659,2025-02-12,2025-02
C03586,2025-02-13,2025-02
C04812,2025-02-13,2025-02
C00923,2025-02-13,2025-02
C01194,2025-02-13,2025-02
C00424,2025-02-13,2025-02
C00337,2025-02-14,2025-02
C02328,2025-02-14,2025-02
C04654,2025-02-15,2025-02
C02104,2025-02-15,2025-02
C01043,2025-02-15,2025-02
C00297,2025-02-15,2025-02
C00787,2025-02-15,2025-02
C04038,2025-02-15,2025-02
C00750,2025-02-16,2025-02
C04515,2025-02-16,2025-02
C00038,2025-02-16,2025-02
C01782,2025-02-16,2025-02
C00870,2025-02-16,2025-02
C02490,2025-02-16,2025-02
C00599,2025-02-16,2025-02
C03071,2025-02-17,2025-02
C01228,2025-02-17,2025-02
C04731,2025-02-18,2025-02
C02561,2025-02-19,2025-02
C02111,2025-02-19,2025-02
C02905,2025-02-19,2025-02
C04130,2025-02-19,2025-02
C01336,2025-02-19,2025-02
C03848,2025-02-19,2025-02
C00817,2025-02-20,2025-02
C03830,2025-02-20,2025-02
C03039,2025-02-20,2025-02
C01063,2025-02-20,2025-02
C02324,2025-02-20,2025-02
C00955,2025-02-21,2025-02
C01282,2025-02-21,2025-02
C02133,2025-02-21,2025-02
C00775,2025-02-21,2025-02
C02797,2025-02-21,2025-02
C03177,2025-02-21,2025-02
C04785,2025-02-21,2025-02
C00332,2025-02-22,2025-02
C01180,2025-02-22,2025-02
C02371,2025-02-22,2025-02
C00958,2025-02-23,2025-02
C04446,2025-02-24,2025-02
C04000,2025-02-24,2025-02
C03370,2025-02-24,2025-02
C04173,2025-02-25,2025-02
C00460,2025-02-25,2025-02
C03624,2025-02-25,2025-02
C01963,2025-02-25,2025-02
C00435,2025-02-26,2025-02
C01184,2025-02-26,2025-02
C04966,2025-02-26,2025-02
C04896,2025-02-27,2025-02
C04404,2025-02-27,2025-02
C01111,2025-02-27,2025-02
C02693,2025-02-27,2025-02
C02551,2025-02-27,2025-02
C02364,2025-02-27,2025-02
C03596,2025-02-27,2025-02
C03614,2025-02-28,2025-02
C03022,2025-02-28,2025-02
C02525,2025-02-28,2025-02
C03152,2025-02-28,2025-02
C03921,2025-02-28,2025-02
C03588,2025-03-01,2025-03
C02055,2025-03-01,2025-03
C02273,2025-03-01,2025-03
C02006,2025-03-01,2025-03
C03094,2025-03-01,2025-03
C01229,2025-03-01,2025-03
C01969,2025-03-02,2025-03
C03310,2025-03-02,2025-03
C02298,2025-03-02,2025-03
C00641,2025-03-02,2025-03
C02208,2025-03-02,2025-03
C01050,2025-03-03,2025-03
C03440,2025-03-03,2025-03
C04584,2025-03-03,2025-03
C00883,2025-03-03,2025-03
C01333,2025-03-03,2025-03
C02412,2025-03-03,2025-03
C00100,2025-03-04,2025-03
C00104,2025-03-04,2025-03
C00351,2025-03-05,2025-03
C02430,2025-03-05,2025-03
C04825,2025-03-05,2025-03
C02614,2025-03-05,2025-03
C00285,2025-03-05,2025-03
C01247,2025-03-06,2025-03
C00157,2025-03-06,2025-03
C01913,2025-03-07,2025-03
C01001,2025-03-07,2025-03
C04210,2025-03-07,2025-03
C00276,2025-03-07,2025-03
C03773,2025-03-07,2025-03
C03267,2025-03-07,2025-03
C04207,2025-03-08,2025-03
C02176,2025-03-08,2025-03
C04608,2025-03-09,2025-03
C03035,2025-03-10,2025-03
C00223,2025-03-10,2025-03
C02097,2025-03-10,2025-03
C00874,2025-03-10,2025-03
C00251,2025-03-10,2025-03
C03325,2025-03-10,2025-03
C03834,2025-03-11,2025-03
C00998,2025-03-12,2025-03
C04641,2025-03-12,2025-03
C01080,2025-03-13,2025-03
C01734,2025-03-13,2025-03
C04521,2025-03-13,2025-03
C01429,2025-03-13,2025-03
C01028,2025-03-13,2025-03
C03377,2025-03-14,2025-03
C03101,2025-03-14,2025-03
C04771,2025-03-14,2025-03
C02654,2025-03-15,2025-03
C00433,2025-03-15,2025-03
C02555,2025-03-16,2025-03
C03730,2025-03-16,2025-03
C00585,2025-03-17,2025-03
C04017,2025-03-17,2025-03
C00163,2025-03-17,2025-03
C01317,2025-03-18,2025-03
C02322,2025-03-18,2025-03
C01162,2025-03-18,2025-03
C01910,2025-03-18,2025-03
C03598,2025-03-19,2025-03
C03221,2025-03-19,2025-03
C01270,2025-03-19,2025-03
C02785,2025-03-19,2025-03
C04920,2025-03-20,2025-03
C02151,2025-03-20,2025-03
C01820,2025-03-20,2025-03
C03808,2025-03-21,2025-03
C02564,2025-03-21,2025-03
C02240,2025-03-21,2025-03
C04923,2025-03-22,2025-03
C02408,2025-03-23,2025-03
C03328,2025-03-24,2025-03
C03045,2025-03-24,2025-03
C01706,2025-03-24,2025-03
C02287,2025-03-24,2025-03
C03142,2025-03-25,2025-03
C04637,2025-03-25,2025-03
C00501,2025-03-25,2025-03
C00590,2025-03-25,2025-03
C04956,2025-03-25,2025-03
C00566,2025-03-26,2025-03
C02440,2025-03-26,2025-03
C01817,2025-03-26,2025-03
C01614,2025-03-27,2025-03
C04023,2025-03-27,2025-03
C02470,2025-03-27,2025-03
C04479,2025-03-28,2025-03
C02523,2025-03-28,2025-03
C04727,2025-03-28,2025-03
C04883,2025-03-28,2025-03
C03230,2025-03-29,2025-03
C02135,2025-03-29,2025-03
C02087,2025-03-29,2025-03
C02141,2025-03-29,2025-03
C00769,2025-03-29,2025-03
C02596,2025-03-29,2025-03
C01610,2025-03-30,2025-03
C01650,2025-03-30,2025-03
C00921,2025-03-31,2025-03
C00222,2025-03-31,2025-03
C04299,2025-03-31,2025-03
C02318,2025-03-31,2025-03
C03593,2025-03-31,2025-03
C00966,2025-04-01,2025-04
C04507,2025-04-01,2025-04
C01234,2025-04-01,2025-04
C04963,2025-04-02,2025-04
C01060,2025-04-02,2025-04
C03081,2025-04-02,2025-04
C04952,2025-04-03,2025-04
C04947,2025-04-03,2025-04
C04360,2025-04-03,2025-04
C02645,2025-04-03,2025-04
C00756,2025-04-03,2025-04
C03803,2025-04-03,2025-04
C02919,2025-04-03,2025-04
C01475,2025-04-03,2025-04
C00235,2025-04-03,2025-04
C02837,2025-04-04,2025-04
C02819,2025-04-04,2025-04
C03029,2025-04-04,2025-04
C02468,2025-04-04,2025-04
C02296,2025-04-05,2025-04
C01320,2025-04-05,2025-04
C01069,2025-04-05,2025-04
C04379,2025-04-06,2025-04
C04557,2025-04-07,2025-04
C02982,2025-04-08,2025-04
C00260,2025-04-08,2025-04
C02455,2025-04-09,2025-04
C02312,2025-04-10,2025-04
C04264,2025-04-10,2025-04
C03173,2025-04-11,2025-04
C04909,2025-04-11,2025-04
C00033,2025-04-11,2025-04
C00876,2025-04-12,2025-04
C00195,2025-04-12,2025-04
C03180,2025-04-12,2025-04
C02994,2025-04-13,2025-04
C03199,2025-04-13,2025-04
C02958,2025-04-13,2025-04
C02991,2025-04-14,2025-04
C04197,2025-04-14,2025-04
C04424,2025-04-15,2025-04
C01142,2025-04-15,2025-04
C04183,2025-04-15,2025-04
C00663,2025-04-15,2025-04
C00936,2025-04-16,2025-04
C00490,2025-04-16,2025-04
C01480,2025-04-16,2025-04
C02940,2025-04-17,2025-04
C03258,2025-04-17,2025-04
C03120,2025-04-17,2025-04
C00073,2025-04-17,2025-04
C04848,2025-04-18,2025-04
C02604,2025-04-18,2025-04
C00842,2025-04-18,2025-04
C02546,2025-04-18,2025-04
C02021,2025-04-19,2025-04
C00852,2025-04-19,2025-04
C03004,2025-04-19,2025-04
C01880,2025-04-19,2025-04
C01021,2025-04-19,2025-04
C04115,2025-04-19,2025-04
C03978,2025-04-20,2025-04
C04793,2025-04-20,2025-04
C03948,2025-04-20,2025-04
C04102,2025-04-20,2025-04
C01833,2025-04-20,2025-04
C02417,2025-04-21,2025-04
C00643,2025-04-21,2025-04
C02689,2025-04-22,2025-04
C03533,2025-04-23,2025-04
C04649,2025-04-24,2025-04
C01302,2025-04-25,2025-04
C03912,2025-04-26,2025-04
C01385,2025-04-27,2025-04
C02742,2025-04-27,2025-04
C01624,2025-04-27,2025-04
C04715,2025-04-27,2025-04
C00348,2025-04-27,2025-04
C02091,2025-04-28,2025-04
C01798,2025-04-28,2025-04
C04248,2025-04-28,2025-04
C02243,2025-04-29,2025-04
C00701,2025-04-29,2025-04
C04012,2025-04-29,2025-04
C02515,2025-04-29,2025-04
C03988,2025-04-29,2025-04
C01834,2025-04-29,2025-04
C00770,2025-04-30,2025-04
C01884,2025-04-30,2025-04
C04203,2025-04-30,2025-04
C04752,2025-05-01,2025-05
C02846,2025-05-01,2025-05
C04271,2025-05-02,2025-05
C04763,2025-05-02,2025-05
C00642,2025-05-04,2025-05
C04141,2025-05-05,2025-05
C01101,2025-05-05,2025-05
C04984,2025-05-05,2025-05
C00722,2025-05-05,2025-05
C04959,2025-05-05,2025-05
C04921,2025-05-06,2025-05
C04221,2025-05-06,2025-05
C00279,2025-05-06,2025-05
C02314,2025-05-07,2025-05
C02710,2025-05-08,2025-05
C03178,2025-05-08,2025-05
C04970,2025-05-08,2025-05
C03356,2025-05-08,2025-05
C04227,2025-05-09,2025-05
C02262,2025-05-09,2025-05
C03082,2025-05-09,2025-05
C04325,2025-05-10,2025-05
C01746,2025-05-10,2025-05
C01132,2025-05-10,2025-05
C03516,2025-05-11,2025-05
C02745,2025-05-12,2025-05
C03617,2025-05-12,2025-05
C02974,2025-05-12,2025-05
C00445,2025-05-12,2025-05
C03188,2025-05-13,2025-05
C01452,2025-05-13,2025-05
C01164,2025-05-13,2025-05
C02632,2025-05-14,2025-05
C04432,2025-05-14,2025-05
C00367,2025-05-14,2025-05
C04267,2025-05-15,2025-05
C00081,2025-05-15,2025-05
C00652,2025-05-15,2025-05
C04821,2025-05-16,2025-05
C03210,2025-05-16,2025-05
C01949,2025-05-17,2025-05
C00167,2025-05-17,2025-05
C02681,2025-05-17,2025-05
C01181,2025-05-17,2025-05
C00200,2025-05-17,2025-05
C00568,2025-05-17,2025-05
C01871,2025-05-18,2025-05
C03172,2025-05-18,2025-05
C02997,2025-05-18,2025-05
C01389,2025-05-18,2025-05
C02269,2025-05-18,2025-05
C01683,2025-05-19,2025-05
C00283,2025-05-19,2025-05
C00485,2025-05-19,2025-05
C03807,2025-05-20,2025-05
C01263,2025-05-20,2025-05
C01105,2025-05-20,2025-05
C02373,2025-05-20,2025-05
C04973,2025-05-21,2025-05
C01041,2025-05-21,2025-05
C04635,2025-05-21,2025-05
C04007,2025-05-22,2025-05
C03353,2025-05-23,2025-05
C03965,2025-05-23,2025-05
C00027,2025-05-23,2025-05
C04320,2025-05-24,2025-05
C04196,2025-05-24,2025-05
C04869,2025-05-24,2025-05
C00410,2025-05-25,2025-05
C01889,2025-05-25,2025-05
C04126,2025-05-26,2025-05
C04174,2025-05-26,2025-05
C01631,2025-05-26,2025-05
C02957,2025-05-26,2025-05
C00300,2025-05-27,2025-05
C02065,2025-05-27,2025-05
C00515,2025-05-27,2025-05
C03197,2025-05-28,2025-05
C04371,2025-05-28,2025-05
C01394,2025-05-28,2025-05
C03074,2025-05-28,2025-05
C02161,2025-05-28,2025-05
C01459,2025-05-28,2025-05
C02478,2025-05-30,2025-05
C03802,2025-05-30,2025-05
C03123,2025-05-30,2025-05
C01313,2025-05-30,2025-05
C03393,2025-05-31,2025-05
C03376,2025-05-31,2025-05
C02286,2025-05-31,2025-05
C02850,2025-06-02,2025-06
C00270,2025-06-02,2025-06
C01323,2025-06-02,2025-06
C01232,2025-06-03,2025-06
C04313,2025-06-03,2025-06
C02389,2025-06-03,2025-06
C01538,2025-06-04,2025-06
C04627,2025-06-04,2025-06
C03458,2025-06-04,2025-06
C01446,2025-06-05,2025-06
C03828,2025-06-05,2025-06
C01160,2025-06-05,2025-06
C03365,2025-06-06,2025-06
C03944,2025-06-07,2025-06
C02339,2025-06-07,2025-06
C01223,2025-06-08,2025-06
C04978,2025-06-08,2025-06
C01939,2025-06-08,2025-06
C04706,2025-06-08,2025-06
C03169,2025-06-09,2025-06
C02051,2025-06-09,2025-06
C02042,2025-06-09,2025-06
C03047,2025-06-09,2025-06
C01500,2025-06-09,2025-06
C00873,2025-06-10,2025-06
C03219,2025-06-10,2025-06
C01005,2025-06-10,2025-06
C00869,2025-06-10,2025-06
C03827,2025-06-11,2025-06
C01187,2025-06-11,2025-06
C01722,2025-06-11,2025-06
C02809,2025-06-12,2025-06
C04383,2025-06-12,2025-06
C03777,2025-06-13,2025-06
C03481,2025-06-13,2025-06
C03031,2025-06-13,2025-06
C01091,2025-06-13,2025-06
C00812,2025-06-14,2025-06
C03026,2025-06-15,2025-06
C00954,2025-06-15,2025-06
C02044,2025-06-16,2025-06
C03330,2025-06-16,2025-06
C04171,2025-06-17,2025-06
C01689,2025-06-18,2025-06
C02771,2025-06-18,2025-06
C04850,2025-06-19,2025-06
C04912,2025-06-19,2025-06
C03127,2025-06-19,2025-06
C00345,2025-06-20,2025-06
C01200,2025-06-20,2025-06
C02381,2025-06-20,2025-06
C02925,2025-06-20,2025-06
C01255,2025-06-21,2025-06
C03290,2025-06-21,2025-06
C04638,2025-06-21,2025-06
C04213,2025-06-22,2025-06
C01024,2025-06-22,2025-06
C02196,2025-06-22,2025-06
C01492,2025-06-22,2025-06
C00239,2025-06-22,2025-06
C01122,2025-06-22,2025-06
C01203,2025-06-23,2025-06
C02538,2025-06-23,2025-06
C01443,2025-06-23,2025-06
C03400,2025-06-24,2025-06
C03664,2025-06-24,2025-06
C01615,2025-06-25,2025-06
C04414,2025-06-25,2025-06
C02378,2025-06-26,2025-06
C02449,2025-06-26,2025-06
C03702,2025-06-26,2025-06
C04533,2025-06-26,2025-06
C00832,2025-06-26,2025-06
C03228,2025-06-27,2025-06
C04080,2025-06-27,2025-06
C01773,2025-06-28,2025-06
C01143,2025-06-28,2025-06
C04720,2025-06-29,2025-06
C00534,2025-06-29,2025-06
C01831,2025-06-29,2025-06
C01639,2025-06-29,2025-06
C04899,2025-06-29,2025-06
C03314,2025-06-30,2025-06
C01204,2025-06-30,2025-06
C01472,2025-06-30,2025-06
C00129,2025-06-30,2025-06
C04733,2025-06-30,2025-06
C00331,2025-07-01,2025-07
C02317,2025-07-01,2025-07
C04808,2025-07-01,2025-07
C04640,2025-07-02,2025-07
C02123,2025-07-03,2025-07
C00980,2025-07-04,2025-07
C02962,2025-07-04,2025-07
